paper_id	affiliations
kranzusch18_interspeech	['medizinische physik, carl von ossietzky universitat, oldenburg, germany', 'fraunhofer idmt - hearing, speech and audio technology, oldenburg, germany', 'cluster of excellence hearing4all, germany', 'h¨orzentrum oldenburg gmbh, oldenburg, germany']
qian18b_interspeech	['department of electronic, electrical & systems engineering, the university of birmingham, uk']
tzinis18_interspeech	['school of electrical & computer engineering, national technical university of athens, greece', 'behavioral signal technologies, los angeles, ca, usa', '†both authors contributed equally to this work']
ghorbani18_interspeech	['center for robust speech systems (crss), university of texas at dallas, richardson, tx 75080']
wang18e_interspeech	['samsung research america']
bruguier18_interspeech	['google, mountain view, usa', 'google, london, uk', 'university of toronto, tronto, canada']
gold18b_interspeech	['department of linguistics and modern languages, university of huddersfield, united kingdom']
truong18_interspeech	['graduate school of science and engineering, doshisha university, kyoto, japan']
papadopoulos18_interspeech	['signal analysis and interpretation lab, university of southern california, usa']
parthasarathy18_interspeech	['multimodal signal processing(msp) lab, department of electrical and computer engineering', 'the university of texas at dallas, richardson tx 75080, usa']
sriram18_interspeech	['baidu research', 'sunnyvale, usa']
nasir18_interspeech	['university of southern california, los angeles, ca, usa', 'university of utah, salt lake city, ut, usa']
afshan18_interspeech	['dept. of electrical engineering, university of california los angeles, usa', 'dept of psychiatry and biobehavioral sciences, ucla school of medicine, los angeles, usa']
afouras18_interspeech	['visual geometry group, department of engineering science,', 'university of oxford, uk']
park18c_interspeech	['electrical and computer engineering department, university of california los angeles, usa']
cheng18b_interspeech	['key laboratory of speech acoustics and content understanding, ioa, cas, china', 'university of chinese academy of sciences, china', 'tsinghua university, china', 'center of language and speech processing', 'human language technology center of excellence,', 'the johns hopkins university, baltimore, md, usa,', 'xinjiang laboratory of minority speech and language information processing,', 'xinjiang technical institute of physics and chemistry, cas, china']
howson18_interspeech	['university of toronto']
tan18_interspeech	['department of computer science and engineering, the ohio state university, usa', 'center for cognitive and brain sciences, the ohio state university, usa']
tan18b_interspeech	['department of computer science and engineering, the ohio state university, usa', 'center for cognitive and brain sciences, the ohio state university, usa']
ravanelli18_interspeech	['montreal institute for learning algorithms (mila)', 'universite de montreal, canada']
li18e_interspeech	['center for language and speech processing,', 'human language technology center of excellence,', 'johns hopkins university, baltimore, md, usa']
povey18_interspeech	['center for language and speech processing,', 'human language technology center of excellence,', 'johns hopkins university, baltimore, md, usa', 'university of chinese academy of sciences, beijing, china', 'key laboratory of speech acoustics and content understanding,', 'institute of acoustics, chinese academy of sciences, beijing, china']
willi18_interspeech	
shi18c_interspeech	['fujitsu research and development center']
hadian18_interspeech	['department of computer engineering, sharif university of technology, tehran, iran,', 'center for language and speech processing, johns hopkins university, baltimore, md, usa,', 'human language technology center of excellence, johns hopkins university, baltimore, usa.']
ueno18_interspeech	['ntt media intelligence laboratories, ntt corporation, japan', 'graduate school of informatics, kyoto university, sakyo-ku, kyoto, japan']
wu18c_interspeech	['graduate school of engineering, tohoku university, japan']
qin18_interspeech	"[""huawei noah's ark research lab, hong kong, china""]"
tanaka18_interspeech	['ntt media intelligence laboratories, ntt corporation']
ghosh18_interspeech	['dept. of ece, pes university, bengaluru 560085, india', 'dept. of ece, cmr institute of technology, bengaluru 560037, india']
huang18b_interspeech	['national laboratory of pattern recognition, institute of automation, chinese academy of sciences, beijing, china', 'school of artificial intelligence, university of chinese academy of sciences, beijing, china', 'cas center for excellence in brain science and intelligence technology, beijing, china']
shankar18_interspeech	['johns hopkins university, baltimore', 'indian institute of technology guwahati', 'indian institute of technology dharwad']
delcroix18_interspeech	['ntt communication science laboratories, ntt corporation, kyoto, japan', 'center for language and speech processing, johns hopkins university, baltimore, md, usa']
chai18_interspeech	['university of science and technology of china, hefei, anhui, p r. china', 'georgia institute of technology, atlanta, ga. usa']
hara18_interspeech	['school of informatics, kyoto university, japan']
bahmaninezhad18_interspeech	['center for robust speech systems (crss), university of texas at dallas, richardson, tx 75080']
srinivasamurthy18_interspeech	['idiap research institute, martigny, switzerland', 'saarland informatics campus, saarbrucken, germany', 'german aerospace center, braunschweig, germany']
das18c_interspeech	['university of illinois, usa']
yu18_interspeech	['tencent ai lab, bellevue, usa']
ghahremani18_interspeech	['center of language and speech processing', 'human language technology center of excellence,', 'johns hopkins university, baltimore, md', 'department of computer engineering, sharif university of technology, iran', 'school of computer science, northwestern polytechnical university, xian, china']
richey18_interspeech	['graciarena2, aaron lawson2, mahesh kumar nandwana2, allen stauffer2, julien van hout2, paul', 'gamble1, jeff hetherly1, cory stephenson1, and karl ni1', 'lab41, in-q-tel laboratories, menlo park, ca 94025', 'sri international, menlo park, ca 94025', '* equal author contribution']
li18f_interspeech	['department of electrical engineering, national tsing hua university, taiwan', 'most joint research center for ai technology and all vista healthcare, taiwan']
watanabe18_interspeech	['renduchintala1, tsubasa ochiai9,', 'johns hopkins university', 'mitsubishi electric research laboratories', 'ntt communication', 'science laboratories', 'nagoya university', 'retrieva, inc.', 'preferred networks, inc.', 'waseda', 'university', 'paderborn university', 'doshisha university']
kochetov18_interspeech	['university of toronto', 'university of california, berkeley']
li18g_interspeech	['department of computer science and engineering', 'the hong kong university of science and technology']
sone18_interspeech	['graduate school of informatics and engineering,', 'the university of electro-communications, japan']
hebbar18_interspeech	['signal analysis and interpretation laboratory,', 'department of electrical engineering,', 'university of southern california, los angeles.']
yousefi18_interspeech	['center for robust speech systems(crss)', 'the university of texas at dallas, richardson, texas, usa', 'university of melbourne']
kothalkar18_interspeech	['center for robust speech systems, university of texas at dallas', 'callier center for communication disorders, university of texas at dallas']
chandrashekar18_interspeech	
zheng18_interspeech	['national laboratory of pattern recognition, institute of automation, cas, china', 'school of artificial intelligence, university of chinese academy of science, china']
gunendradasan18_interspeech	['school of electrical engineering and telecommunications, unsw, australia', 'atp research laboratory, data61, csiro, australia']
li18h_interspeech	['national institute of information and communications technology, kyoto, japan', 'kyoto university, kyoto, japan']
maxwell18_interspeech	['university of melbourne, australia', 'university of oxford, uk', 'arc centre of excellence for the dynamics of language, australia']
zhao18c_interspeech	['college of computer and information engineering, tianjin normal university', 'group on language, audio & music, imperial college london, uk', 'department of biomedical informatics, harvard university']
sharma18_interspeech	['iit mandi, india', 'idiap research institute, martigny, switzerland']
zhang18g_interspeech	['department of computer science and engineering, the ohio state university, usa', 'center for cognitive and brain sciences, the ohio state university, usa', 'center of intelligent acoustics and immersive communications, northwestern polytechnical', 'university, china']
li18i_interspeech	['microsoft ai and research']
han18b_interspeech	
meenakshi18_interspeech	['electrical engineering, indian institute of science, bangalore- 560012, karnataka, india']
ms18_interspeech	['indian institute of technology madras']
sisman18b_interspeech	['national university of singapore, singapore']
shi18d_interspeech	['fujitsu research and development center']
liu18d_interspeech	['human-computer communications laboratory', 'department of systems engineering and engineering management,', 'the chinese university of hong kong, shatin, n.t., hong kong sar, china', 'speechx limited, shenzhen, china']
gu18_interspeech	['baidu speech department', 'baidu technology park, beijing', ', china']
seneviratne18_interspeech	['university of maryland college park']
li18j_interspeech	['baidu speech department', 'baidu inc. baidu technology park, beijing', ', china']
ujiro18_interspeech	['graduate school of information science, nara institute of science and technology, japan', 'health and counseling center, osaka university, japan', 'department of neuropsychiatry, kochi medical school, japan', 'graduate school of medicine, osaka university, japan']
gao18_interspeech	['national engineering laboratory of speech and language information processing', 'university of science and technology of china, hefei, china', 'school of computing, university of kent, medway, uk']
kumar18_interspeech	['university of southern california, los angeles, united states', 'department of psychiatry, weill cornell medicine, new york, united states']
flemotomos18_interspeech	['department of electrical engineering and 2 department of computer science,', 'university of southern california, los angeles, ca, usa', 'department of psychiatry and behavioral sciences, university of washington, seattle, wa, usa', 'department of psychiatry, university of pennsylvania, philadelphia, pa, usa']
shen18b_interspeech	['institute of information and communications technology, japan']
zhang18h_interspeech	"['yan25', 'school of computer and communication, lanzhou university of technology, lanzhou, china', 'cas key laboratory of human-machine intelligence-synergy systems, shenzhen institutes of', 'advanced technology, chinese academy of sciences, shenzhen, china', 'speech science laboratory, university of hong kong, hong kong, china', ""department of speech therapy, shenzhen children's hospital, shenzhen, china"", 'guangdong provincial key laboratory of robotics and intelligent system, shenzhen institutes of', 'advanced technology, chinese academy of sciences, shenzhen, china']"
pankajakshan18_interspeech	['school of computing and electrical engineering, indian institute of technology, mandi']
tsai18_interspeech	['department of electrical engineering, national tsing hua university, taiwan', 'international human resource development, national taiwan normal university, taiwan', 'most joint research center for ai technology and all vista healthcare, taiwan']
chen18g_interspeech	['key laboratory of speech acoustics and content understanding, institute of acoustics, chinese', 'academy of sciences,beijing 100190, china', 'university of chinese academy of sciences,beijing 100049, china', 'national computer network emergency response technical team/coordination center of china,', 'beijing', ' china']
sivasankaran18_interspeech	['universite de lorraine, cnrs, inria, loria, f-54000 nancy, france']
chen18h_interspeech	['key lab. of shanghai education commission for intelligent interaction and cognitive engineering', 'speechlab, department of computer science and engineering', 'brain science and technology research center', 'shanghai jiao tong university, shanghai, china']
chodroff18_interspeech	['northwestern university, department of linguistics, evanston, il, usa']
mallidi18_interspeech	['amazon, usa']
hosseiniasl18_interspeech	['salesforce research']
sailor18_interspeech	['speech research lab, dhirubhai ambani institute of information and communication (da-iict),', 'gandhinagar-382007']
shah18_interspeech	
yu18b_interspeech	['department of systems engineering and engineering management,', 'department of electric engineering', 'the chinese university of hong kong, hong kong sar, china']
maurer18_interspeech	['institute for the performing arts and film, zurich university of the arts, switzerland', 'department of computational linguistics, university of zurich, switzerland', 'department of speech, hearing and phonetic sciences, university college london, united', 'kingdom']
mori18_interspeech	['graduate school of information science, nara institute of science and technology, japan', 'riken, center for advanced intelligence project aip, japan']
li18k_interspeech	['kwai, beijing, p.r. china', 'institute of automation, chinese academy of sciences, beijing, p.r.china']
huang18c_interspeech	['key lab of shanghai education commission for intelligent interaction and cognitive engineering', 'speechlab, department of computer science and engineering', 'brain science and technology research center', 'shanghai jiao tong university, shanghai, china']
chang18_interspeech	['department of computer science and engineering, shanghai jiao tong university, shanghai, china', 'tencent ai lab, tencent, bellevue, wa, usa']
lu18_interspeech	['. national institute of information and communications technology, japan', '. research center for information technology innovation, academic sinica, taiwan']
sailor18b_interspeech	['speech research lab, dhirubhai ambani institute of information and communication technology', '(da-iict), gandhinagar-382007, gujarat, india', 'indian institute of information technology (iiit), vadodara, gujarat, india']
murthy18_interspeech	['pes university, bangalore, india', 'microsoft research, bangalore, india']
yuan18b_interspeech	['liulishuo inc.']
tjandra18_interspeech	['nara institute of science and technology, graduate school of information science, japan', 'riken, center for advanced intelligence project aip, japan']
yanagita18_interspeech	['graduate school of information science nara institute of science and technology, japan', 'riken, center for advanced intelligence project aip, japan']
nallanchakravarthula18_interspeech	['dept. of electrical engineering, university of southern california', 'dept. of psychology, university of utah']
suzuki18_interspeech	['ibm research ai']
shah18b_interspeech	['speech research lab,', 'dhirubhai ambani institute of information and communication technology, gandhinagar, india']
latif18_interspeech	['information technology university (itu)-punjab, pakistan', 'university of southern queensland, australia', 'university of new south wales, sydney, australia']
s18_interspeech	['electrical engineering, indian institute of science (iisc), bangalore-560012, india']
wickramasinghe18_interspeech	['school of electrical engineering and telecommunications, unsw australia', 'data61, csiro, sydney, australia']
kim18b_interspeech	['school of electrical engineering,', 'korea advanced institute of science and technology (kaist), daejeon, korea', 'sk telecom, seoul, korea']
menon18_interspeech	['department of electrical and electronic engineering, stellenbosch university, south africa', 'un global pulse, kampala, uganda']
kim18c_interspeech	['amazon alexa']
ramakrishna18_interspeech	['signal analysis and interpretation lab, university of southern california, los angeles, usa', 'department of psychiatry and behavioral sciences, university of washington, seattle, usa']
vydana18_interspeech	['speech processing laboratory, kcis', 'international institute of information technology, hyderabad, india']
huang18d_interspeech	['key lab. of shanghai education commission for intelligent interaction and cognitive engineering', 'speechlab, department of computer science and engineering', 'shanghai jiao tong university, shanghai, china', 'aispeech ltd.']
hwang18_interspeech	['department of electrical and electronic engineering, yonsei university, seoul, korea', 'naver corp., seongnam, korea']
bai18_interspeech	['center for intelligent acoustics and immersive communications and', 'school of marine science and technology, northwestern polytechnical university']
wenjie18_interspeech	['key laboratory of speech acoustics and content understanding, institute of acoustics,', 'xinjiang laboratory of minority speech and language information processing, xinjiang technical', 'institute of physics and chemistry, chinese academy of sciences, china,', 'university of chinese academy of sciences']
lee18c_interspeech	['department of electrical and computer engineering and inmc,', 'seoul national university, korea', 'naver corp., seongnam, korea']
rao18_interspeech	['department of electrical engineering, indian institute of technology bombay, india', 'vellore institute of technology, india', 'school of technology and comp science, tata institute of fundamental research, india']
jia18_interspeech	['institute of linguistic, chinese academy of social science, beijing, china', 'nankai university, tianjin, china']
chen18i_interspeech	['tencent ai lab, shenzhen, china', 'department of computer science and engineering, shanghai jiao tong university, shanghai, china', 'tencent ai lab, bellevue, wa, usa', 'raymondmyu,', 'dansu,']
ceolini18_interspeech	['institute of neuroinformatics, university of zurich and eth zurich', 'zurich, switzerland']
jung18b_interspeech	['school of computer science, university of seoul, south korea']
gorrostieta18_interspeech	['cogito corporation']
sharon18_interspeech	
vikram18_interspeech	['indian institute of technology guwahati, guwahati, india', 'indian institute of technology dharwad, dharwad, india']
qi18_interspeech	['national laboratory of pattern recognition, institute of automation, chinese academy of sciences, china', 'cas center for excellence in brain science and intelligence technology, chinese academy of sciences, china', 'school of artificial intelligence, university of chinese academy of sciences, china']
zeyer18_interspeech	['human language technology and pattern recognition, computer science department,', 'rwth aachen university', ' aachen, germany,', 'apptek, usa, http://www.apptek.com/,', 'nnaisense, switzerland, https://nnaisense.com/']
latif18b_interspeech	['information technology university (itu)-punjab, pakistan', 'university of southern queensland, australia', 'national university of sciences and technology (nust), pakistan', 'the university of new south wales, sydney, australia']
ni18_interspeech	['advanced speech technology laboratory, astrec,', 'national institute of information and communications technology, japan']
wang18f_interspeech	['mitsubishi electric research laboratories (merl), usa', 'department of computer science and engineering, the ohio state university, usa', 'center for cognitive and brain sciences, the ohio state university, usa']
qin18b_interspeech	['department of electronic engineering, the chinese university of hong kong, hong kong', 'department of communication sciences and disorders, university of central florida, usa']
vikram18b_interspeech	['indian institute of technology guwahati, guwahati, india', 'visvesvaraya national institute of technology, nagpur, india', 'indian institute of technology dharwad, dharwad, india']
juvela18_interspeech	['aalto university, finland', 'university of crete, greece', 'national institute of informatics, japan']
joshi18_interspeech	['dept. of computer science and engineering, indian institute of technology bombay']
zhang18i_interspeech	['si-mian institute for advanced studies in humanities, east china normal university', 'institute of linguistics, chinese academy of social sciences']
hong18_interspeech	['graduate school of convergence science and technology,', 'seoul national university, south korea']
nomosudro18_interspeech	['indian institute of technology guwahati, guwahati, india', 'indian institute of technology dharwad, dharwad, india']
hughes18_interspeech	['department of language and linguistic science, university of york, uk', 'j p french associates, york, uk']
liu18e_interspeech	['inner mongolia key laboratory of mongolian information processing technology,', 'inner mongolia university, hohhot, china']
sailor18c_interspeech	
wang18g_interspeech	['department of computer science and engineering, the ohio state university, usa', 'center for cognitive and brain sciences, the ohio state university, usa', 'department of computer science, inner mongolia university, china']
flemotomos18b_interspeech	['department of electrical engineering, university of southern california, los angeles, ca, usa']
hayashi18_interspeech	['nagoya university', 'johns hopkins university']
kodrasi18_interspeech	['idiap research institute, speech and audio processing group, martigny, switzerland']
tapkir18_interspeech	
peng18_interspeech	['institute of information science, academia sinica, taipei, taiwan', 'graduate school of informatics, nagoya university, japan', 'research center for information technology innovation, academia sinica, taipei, taiwan']
wang18h_interspeech	['department of computer science and engineering, the ohio state university, usa', 'center for cognitive and brain sciences, the ohio state university, usa']
vikram18c_interspeech	['indian institute of technology guwahati, guwahati, india', 'indian institute of technology dharwad, dharwad, india', 'all india institute of speech and hearing, mysuru, india']
yu18c_interspeech	['tencent ai lab, shenzhen, china', 'tencent ai lab, bellevue, wa, usa']
kato18_interspeech	['university of eastern finland']
kamble18_interspeech	
mulder18_interspeech	['center for language studies, radboud university, netherlands']
penney18_interspeech	['centre for language sciences, department of linguistics, macquarie university, australia', 'arc centre of excellence in cognition and its disorders, macquarie university, australia']
braunschweiler18_interspeech	['toshiba research europe limited, cambridge research laboratory, cambridge, uk']
zhang18j_interspeech	['tokyo institute of technology']
le18_interspeech	['idiap research institute, martigny, switzerland', 'ecole polytechnique federal de lausanne, switzerland']
kamble18b_interspeech	
bhattacharya18_interspeech	['mcgill university', 'computer research institute of montreal (crim)']
ma18_interspeech	['department of electrical engineering', 'indian institute of technology, bombay']
yang18b_interspeech	['school of electronic and information engineering, south china university of technology, china', 'institute for infocomm research, a∗star, singapore']
roy18_interspeech	['machine learning division, melvault software solutions pvt. ltd., hyderabad', 'department of humanities and social science, iit, guwahati']
muckenhirn18_interspeech	['idiap research institute, martigny, switzerland', 'ecole polytechnique federale de lausanne, lausanne, switzerland']
tak18_interspeech	['speech research lab, dhirubhai ambani institute of information and communication technology', '(da-iict), gandhinagar, gujarat, india']
thakur18_interspeech	['iit mandi, india', 'idiap research institute, martigny, switzerland']
liu18f_interspeech	['college of computer science, inner mongolia university,', 'inner mongolia key laboratory of mongolian information processing technology,', 'hohhot 010021, china']
scharenborg18b_interspeech	['centre for language studies, radboud university, nijmegen, the netherlands', 'multimedia computing group, delft university of technology, delft, the netherlands', 'ece department & beckman institute, university of illinois, urbana-champaign, il, usa', 'center for language and speech processing, johns hopkins university, baltimore, md, usa']
biswas18_interspeech	['department of electrical and electronic engineering, stellenbosch university, south africa', 'cls/clst, radboud university, nijmegen, netherlands', 'dept. of electrical and computer engineering, national university of singapore, singapore']
shah18c_interspeech	
warnita18_interspeech	['tokyo institute of technology, tokyo, japan']
lee18d_interspeech	
do18_interspeech	['toshiba cambridge research laboratory, cambridge, united kingdom']
ram18_interspeech	['idiap research institute, martigny, switzerland', 'ecole polytechnique federale de lausanne (epfl), switzerland']
fezza18_interspeech	['aix marseille univ, cnrs, lpl, aix-en-provence, france']
choi18_interspeech	['department of electrical and computer engineering', 'seoul national university', ', gwanak-ro, gwanak-gu, seoul', ' korea']
tenbosch18_interspeech	['radboud university nijmegen, nl', 'max planck institute for psycholinguistics']
karjol18_interspeech	['electrical engineering, indian institute of science, bengaluru 560012, india']
sai18_interspeech	['department of electrical engineering , indian institute of technology, hyderabad']
eshky18_interspeech	['centre for speech technology research, university of edinburgh, uk', 'psychological sciences and health, university of strathclyde, uk', 'clinical audiology, speech and language research centre, queen margaret university, uk', 'articulate instruments ltd., uk']
yin18_interspeech	['key laboratory of speech acoustics and content understanding, institute of acoustics, chinese', 'academy of sciences', 'university of chinese academy of sciences', 'xinjiang laboratory of minority speech and language information processing, xinjiang technical', 'institute of physics and chemistry, chinese academy of sciences']
sun18b_interspeech	['university of science and technology of china, hefei, anhui, p r. china', 'iflytek research, hefei, anhui, p r. china', 'georgia institute of technology, atlanta, ga. usa']
huang18e_interspeech	['school of electrical engineering and telecommunications, unsw sydney, australia', 'sonde health, boston ma, usa']
zhang18k_interspeech	['department of computer science and technology', 'center for speech and language technologies, research institute of information technology', 'tsinghua university, beijing, china']
karita18_interspeech	['ntt communication science laboratories', 'center for language and speech processing, johns hopkins university']
hruz18_interspeech	['university of west bohemia, faculty of applied sciences', 'ntis - new technologies for the information society', 'univerzitni 8', ' 14 plzeˇn, czech republic', 'czech technical university, faculty of electrical engineering', 'center for machine perception, department of cybernetics', 'karlovo namesti 13', ' 35 prague, czech republic', '. abstract', 'in this paper, we present a method of combining a visual', 'text reader with a system of automatic speech recognition to', 'suppress errors when encountering out-of-vocabulary words –', 'specifically names.', 'the visual text reader outputs detected', 'words that are mapped into a large list of names via the leven-', 'shtein distance. the detected names are inserted into the class-', 'based language model on the fly which improves recognition', 'results. to demonstrate the effect on the real speech recog-', 'nition task we use data from sports tv broadcasting where a', 'lot of names are present in both the audio and video streams.', 'we superseded manual vocabulary editing in live tv subtitling', 'through respeaking by an automated online process. further, we', 'show that automatically adding the names to the recognition vo-', 'cabulary online and with forgetting lowers the wer relatively', 'by 39 % in comparison with the case when names of all sports-', 'men are added to the vocabulary beforehand and by 15 % when', 'only the relevant names are added beforehand.', '. introduction', 'with the rapid development in the field of automatic speech', 'recognition (asr) over the last decades, real-time large vo-', 'cabulary continuous speech recognition (lvcsr) is being', 'used as a cost-effective alternative to live tv subtitling over', 'manual keyboard transcriptions. since asr technology is still', 'not able to automatically transcribe any television broadcast', 'with acceptable accuracy, so-called respeaking – a technique in', 'which a professional respeaker listens to the source audio and', 'dictates it in a quiet environment to the well-tailored speech', 'recognition system – has consolidated as the most widely', 'adopted live subtitling technique. live subtitling through res-', 'peaking was pioneered by british bbc in 2003 [1] and now it', 'is used all over the world. at our department, we have devel-', 'oped our own remote live subtitling solution with many inno-', 'vations [2]. now, we provide live subtitles for the czech tele-', 'vision, the public service broadcaster in the czech republic,', 'mainly for live sports broadcasting.', 'even with large vocabularies, the major problem of live', 'subtitling of sports tv programs is out-of-vocabulary (oov)', 'words, especially the names of sportsmen and teams, which', 'cannot be covered by any real language model training data.', 'many oov related papers were published, for example, using', 'oov detector for named entities recognition [3] or proposing', 'oov recovery based on sub-word units [4], but these methods', 'are not usable in the task of live tv subtitling. in our case, the', 'sports event participants are usually known in advance, so we', 'solved this problem with a class-based language model, where', 'its classes should be filled before each live subtitling. since', 'each sport has its specific terms and phrases that are commonly', 'used during tv commentary of the sport, we manually tran-', 'scribed tv commentaries of 40 different sports (e.g. baseball,', 'golf, figure skating or shooting). each name of a player, com-', 'petitor, team, nationality or sports place in these manual tran-', 'scriptions was labeled. the names that did not relate to the', 'transcribed match or competition were not labeled, because the', 'commentators may use them freely (e.g. legendary sportsmen', 'such as ”bjoerndalen”, ”plyushchenko” or ”jagr”). different', 'labels were used for the names of players or competitors, for', 'the names of competing teams or countries or participant na-', 'tionalities and for the designations of sports places. in addition,', 'each label was supplemented by a number representing one of', 'grammatical cases (i.e. different word forms) of the expres-', 'sion. finally, taking into account the above-mentioned labels', 'instead of the individual words, class-based language model', 'with 18 classes (6 classes for players and competitors', ' classes', 'for teams and nationalities and 6 classes for sports places) was', 'trained for each sport (see [5] for details). after mixing with', 'other relevant language model training data, resulting trigram', 'language models incorporate about 550k words for each differ-', 'ent sports domain.', 'before each live subtitling session, the respeaker adds the', 'names and surnames of sportsmen participating in the match or', 'competition to the recognition system based on official start lists', 'published on the web pages or other relevant sources. language', 'model classes are then filled with names and surnames auto-', 'matically inflected (rule-based) to 6 grammatical cases. both a', 'surname only and a combination of name and surname are gen-', 'erated. by default, all names within one class have the same', 'weight, so uniform probability distribution is used. a simi-', 'lar process is used for the names of teams, nationalities and', 'sports places. all items may be prepared in advance, so the', 'respeaker only chooses a predefined selection, items are added', 'to the recognition system (including all class n-grams) and the', 'respeaker immediately starts subtitling.', 'in this paper, we focus on enhancing live tv subtitling by', 'employing a technique from computer vision for automatic de-', 'tection and recognition of texts and subsequent names extrac-', 'tion by our own algorithm. we call this process visual name', 'spotting. the aim is to automatically fill language model classes', 'during live subtitling with names from live sports graphics, so to', 'supersede current manual work by an automated online process.', 'interspeech 2018', '-6 september 2018, hyderabad, india', '.21437/interspeech.2018-1748']
diez18_interspeech	
yin18b_interspeech	['limsi, cnrs, univ. paris-sud, universite paris-saclay, f-91405 orsay, france']
vachhani18_interspeech	['tcs research and innovation, mumbai, india']
nakashika18_interspeech	['the university of electro-communications']
bhat18_interspeech	['tcs research and innovation, mumbai, india']
ando18_interspeech	['ntt media intelligence laboratories, ntt corporation, japan', 'toyohashi university of technology, japan']
bt18_interspeech	['audio research group, singapore university of technology & design, singapore']
cui18_interspeech	['microsoft ai & research, beijing, china']
kumar18b_interspeech	['department of electrical engineering, columbia university, new york, ny', 'learning and extraction of acoustic pattern lab, indian institute of science']
caudrelier18_interspeech	['univ. grenoble alpes, cnrs, grenoble inp*, gipsa-lab', ' grenoble, france', '* institute of engineering univ. grenoble alpes']
mirheidari18_interspeech	['department of computer science, university of sheffield', 'sheffield institute for translational', 'neuroscience (sitran), university of sheffield', 'department of human communication sciences,', 'university of sheffield', 'academic neurology unit, university of sheffield, royal hallamshire', 'hospital', 'centre for assistive technology and connected healthcare (catch), university of', 'sheffield, sheffield, uk']
irie18_interspeech	['human language technology and pattern recognition group,', 'computer science department, rwth aachen university, d-52056 aachen, germany']
barker18_interspeech	['university of sheffield, uk', 'center for language and speech processing, johns hopkins university, baltimore, usa', 'universite de lorraine, cnrs, inria, loria, f-54000 nancy, france']
li18l_interspeech	['tencent ai lab']
amiriparian18_interspeech	['zd.b chair of embedded intelligence for health care and wellbeing, university of augsburg, germany', 'centre for research in autism and education, ucl institute of education, u k.', 'serbian society of autism, belgrade, serbia.', 'glam – group on language, audio & music, imperial college london, u k.']
takahashi18_interspeech	['sony corporation', 'indian institute of science', 'sony india software centre']
lee18e_interspeech	['national institute of advanced industrial science and technology, japan', 'university of tsukuba, japan', 'iwate prefectural university, japan']
shan18_interspeech	"['shaanxi provincial key laboratory of speech and image information processing,', ""school of computer science, northwestern polytechnical university, xi'an, china"", 'xiaomi inc., beijing, china']"
desplanques18_interspeech	['ghent university - imec, idlab, department of electronics and information systems, belgium']
wang18i_interspeech	"['shaanxi provincial key laboratory of speech and image information processing,', ""school of computer science, northwestern polytechnical university, xi'an, china"", 'xiaomi, beijing, china']"
zhu18b_interspeech	['tsinghua-cuhk joint research center for media sciences, technologies and systems,', 'graduate school at shenzhen, tsinghua university, china', 'department of systems engineering and engineering management,', 'the chinese university of hong kong, china']
luong18b_interspeech	['national institute of informatics, tokyo, japan 2unversity of edinburgh, edinburgh, uk']
shochi18_interspeech	['univ. bordeaux, cnrs, labri, umr 5800', ' talence, france', 'clle-errsab cnrs umr 5263, bordeaux, france', 'kanazawa medical university, japan']
park18d_interspeech	['department of electrical and computer engineering', 'seoul national university']
davis18_interspeech	['the marcs institute, western sydney university, australia']
liu18g_interspeech	['national taiwan university']
fu18c_interspeech	['research center for information technology innovation, academia sinica, taipei, taiwan', 'department of computer science and information engineering, national taiwan university,', 'taipei, taiwan', 'institute of information science, academia sinica, taipei, taiwan']
rahman18_interspeech	['speech and audio research laboratory, queensland university of technology, australia1,2,4,5', 'speech technology and research laboratory, sri international, california, usa3']
fernando18_interspeech	['school of electrical engineering and telecommunications, unsw sydney', 'data61, csiro, sydney, australia']
correia18_interspeech	['carnegie mellon university, usa', 'inesc-id / instituto superior tecnico, university of lisbon, portugal']
krikke18_interspeech	
shin18_interspeech	['department of computer science and engineering, seoul national university, seoul, korea']
yenigalla18_interspeech	['samsung r&d institute india - bangalore']
kim18d_interspeech	['the marcs institute, western sydney university, australia', 'gipsa-lab, grenoble-alpes university, france']
sriskandaraja18_interspeech	['school of electrical engineering and telecommunications, unsw australia', 'data61, csiro, sydney, australia']
li18m_interspeech	['japan advanced institute of science and technology']
mcloughlin18_interspeech	['the university of kent, school of computing, medway, uk', 'the university of science and technology of china, hefei, prc', 'university of oxford, department of engineering science, oxford, uk', 'huawei european research center, munich, germany']
lam18_interspeech	['department of systems engineering and engineering management,', 'department of electronic engineering,', 'the chinese university of hong kong, shatin, n.t., hong kong sar, china', 'key laboratory of human-machine intelligence-synergy systems,', 'shenzhen institutes of advanced technology, chinese academy of sciences, shenzhen, china']
du18_interspeech	['department of machine intelligence, speech and hearing research center, and key laboratory of', 'machine perception (ministry of education), peking university, beijing, china.', 'department of speech and hearing sciences, indiana university bloomington', ' s jordan ave.,', 'bloomington, in 47405']
murtola18_interspeech	['department of signal processing and acoustics, aalto university, finland', 'department of mathematics and systems analysis, aalto university, finland']
yadav18b_interspeech	['department of electronics and communication engineering', 'national institute of technology patna, india.']
chou18_interspeech	['college of electrical engineering and computer science, national taiwan university']
luo18_interspeech	['adsplab, school of ece, peking university, shenzhen, china', 'human language technology, institute for infocomm research/a*star, singapore']
mohanan18_interspeech	['indian institute of technology bombay']
