paper_id	affiliations	author_area_id	author_area_label
wang24p_interspeech	['university of electronic science and technology of china', 'the hong kong polytechnic university']	9	Speech Recognition: Architecture, Search, and Linguistic Components
kong24_interspeech	['deezer research, france', 'nantes universite, ecole centrale nantes, cnrs, ls2n, umr 6004']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
ahn24b_interspeech	['korea advanced institute of science and technology, south korea', 'samsung research, south korea']	7	Speech Synthesis and Spoken Language Generation
mai24_interspeech	['school of electronic and information engineering, south china university of technology, china', 'school of future technology, south china university of technology, china']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
wang24q_interspeech	['moe key lab of artificial intelligence, ai institute, shanghai jiao tong university, china', 'key lab of speech acoustics and content understanding, institute of acoustics, cas, china', 'university of chinese academy of sciences, china 4alibaba group']	9	Speech Recognition: Architecture, Search, and Linguistic Components
truong24b_interspeech	['nanyang technological university, singapore', 'national university of singapore, singapore', 'institute for infocomm research (i2r), a⋆star, singapore', 'the hong kong polytechnic university, hong kong']	4	Speaker and Language Identification
zhao24_interspeech	['college of computer science, inner mongolia university, china', 'college of computer science and technology, inner mongolia minzu university, china']	6	Speech Coding and Enhancement
huang24e_interspeech	['department of computer science and information engineering,', 'national cheng kung university, tainan, taiwan']	7	Speech Synthesis and Spoken Language Generation
lin24e_interspeech	['tianjin key laboratory of cognitive computing and application, college of intelligence and', 'computing, tianjin university, tianjin, china', 'graduate school of engineering, the university of tokyo, tokyo, japan', 'huiyan technology (tianjin) co., ltd, tianjin, china', 'shenzhen institute of advanced technology, chinese academy of science, shenzhen, china']	14	Special Sessions and Challenges
hu24_interspeech	['school of foreign languages, tianjin university, china', 'research centre for language, cognition, and neuroscience, department of chinese and bilingual', 'studies, the hong kong polytechnic university, hong kong sar, china']	2	Phonetics, Phonology, and Prosody
harkonen24_interspeech	['fano labs, hong kong sar, china']	4	Speaker and Language Identification
lee24g_interspeech	['korea advanced institute of science and technology, republic of korea']	6	Speech Coding and Enhancement
shah24_interspeech	['cvit, kohli centre for intelligent systems, iiit hyderabad, india', 'tcs research, pune, india']	13	Speech, Voice, and Hearing Disorders
liu24d_interspeech	['inst. of electrical and computer engineering, national yang ming chiao tung university, taiwan']	9	Speech Recognition: Architecture, Search, and Linguistic Components
kim24i_interspeech	['department of electrical and computer engineering and inmc,', 'seoul national university, seoul, south korea']	7	Speech Synthesis and Spoken Language Generation
meng24b_interspeech	['the university of new south wales, australia']	6	Speech Coding and Enhancement
ma24_interspeech	['key laboratory of brain health intelligent evaluation and intervention (beijing institute of', 'technology), ministry of education, beijing', ', china', 'school of medical technology, beijing institute of technology, beijing', ', china', 'school of information and electronics, beijing institute of technology, beijing', ', china', 'glam – the group on language, audio, & music, imperial college london, uk', 'chi – chair of health informatics, mri, technical university of munich, germany', 'educational physiology laboratory, graduate school of education, the university of tokyo, japan']	5	Analysis of Speech and Audio Signals
chen24j_interspeech	['nercms, school of computer science, wuhan university', 'hubei key laboratory of multimedia and network communication engineering', 'guangdong oppo mobile telecommunications corp., china.']	6	Speech Coding and Enhancement
kawamura24_interspeech	['ly corp., japan']	7	Speech Synthesis and Spoken Language Generation
chen24k_interspeech	['zeng2, jianhua tao3, lv zhao1, cunhang fan1,∗', 'school of computer science and technology, anhui university, china 2 institute of automation,', 'chinese academy of sciences, china 3 department of automation, tsinghua university, china']	6	Speech Coding and Enhancement
xing24_interspeech	['school of computer science and technology, xinjiang university, china', 'tsinghua university, china']	4	Speaker and Language Identification
jung24b_interspeech	['korea advanced institute of science and technology, south korea']	6	Speech Coding and Enhancement
kashiwagi24_interspeech	['sony group corporation, japan', 'carnegie mellon university, usa']	9	Speech Recognition: Architecture, Search, and Linguistic Components
li24o_interspeech	['the chinese university of hong kong', 'nanyang technological university;', 'national research council candada']	9	Speech Recognition: Architecture, Search, and Linguistic Components
tsunoo24_interspeech	['sony group corporation, japan', 'carnegie mellon university, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
jin24d_interspeech	['samsung research, south korea']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
kurihara24_interspeech	['nhk (japan broadcasting corporation), japan']	7	Speech Synthesis and Spoken Language Generation
li24p_interspeech	['beijing institute of technology, china', 'tsinghua university, china']	5	Analysis of Speech and Audio Signals
xu24b_interspeech	['school of artificial intelligence, university of chinese academy of sciences, beijing, china', 'institute of automation, chinese academy of sciences, beijing, china', 'department of automation, tsinghua university, beijing, china', 'qiyuan laboratory, beijing, china']	7	Speech Synthesis and Spoken Language Generation
futami24_interspeech	['sony group corporation, japan', 'carnegie mellon university, usa']	11	Spoken Dialog Systems and Conversational Analysis
cai24_interspeech	['national engineering research center of speech and language information processing, university', 'of science and technology of china, china 2ict cluster, singapore institute of technology,', 'singapore 3the australian national university, australia']	5	Analysis of Speech and Audio Signals
korotkova24_interspeech	['justai, russia', 'higher school of economics, russia', 'school of computer science & robotics, tomsk polytechnic university, russia']	7	Speech Synthesis and Spoken Language Generation
zezario24_interspeech	['national taiwan university', 'academia sinica,', 'southern university of science and technology']	6	Speech Coding and Enhancement
xu24c_interspeech	['university of southern california, usa', 'boston university, usa']	14	Special Sessions and Challenges
zusag24_interspeech	['nyra health']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
pineiromartin24_interspeech	['gtm research group, atlanttic research center, university of vigo, vigo, spain', 'balidea consulting & programming s.l., santiago de compostela, spain', 'dfki gmbh, speech and language technology lab, berlin, germany']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
yan24b_interspeech	['speech and hearing research center, school of intelligence science and technology, peking', 'university, china 2national biomedical imaging center, college of future technology, peking', 'university, china 3national key laboratory of general artificial intelligence, china']	14	Special Sessions and Challenges
fan24_interspeech	['school of computer science and technology, anhui university, china', 'institute of automation, chinese academy of sciences, china']	6	Speech Coding and Enhancement
chen24l_interspeech	['speech lab, alibaba group, hangzhou, china', 'university of science and technology of china, hefei, china']	4	Speaker and Language Identification
spiesberger24_interspeech	['chi – chair of health informatics, mri, technical university of munich, germany', 'chair of embedded intelligence for health care and wellbeing, university of augsburg, germany', 'department of psychology, university of tuebingen, germany', 'department of neonatology, university of zurich, switzerland', 'department of special education, ludwigsburg university of education, germany', 'glam – group on language, audio, & music, imperial college london, uk', 'idea – center for research on individual development and adaptive education of children at', 'risk, frankfurt am main, germany', 'dzpg – german center for mental health']	14	Special Sessions and Challenges
zhou24c_interspeech	['netease yidun ai lab, hangzhou, china']	11	Spoken Dialog Systems and Conversational Analysis
svenssonlundmark24_interspeech	['lund university, sweden']	1	Speech Perception, Production, and Acquisition by Human Listeners
huang24f_interspeech	['johns hopkins university, usa', 'xiaomi corp., china']	9	Speech Recognition: Architecture, Search, and Linguistic Components
li24q_interspeech	"[""northwestern polytechnical university, xi'an, china""]"	4	Speaker and Language Identification
lin24f_interspeech	['school of data science, the chinese university of hong kong, shenzhen, china', 'shenzhen research institute of big data, china', 'department of electrical and computer engineering, national university of singapore, singapore', 'machine listening lab, university of bremen, germany']	14	Special Sessions and Challenges
chen24m_interspeech	['college of computer science, inner mongolia university, china', 'inner mongolia key laboratory of mongolian information processing technology']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
lun24_interspeech	['department of information and communications engineering, aalto university, finland']	10	Speech Recognition: Technologies and Systems for New Applications
zhao24b_interspeech	['college of computer science, inner mongolia university, china']	6	Speech Coding and Enhancement
yin24_interspeech	['adsplab, school of ece, peking university, china', 'arc lab, tencent pcg']	4	Speaker and Language Identification
wan24_interspeech	['university of science and technology of china, china', 'iflytek research, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
kanagawa24_interspeech	['ntt corporation, japan']	7	Speech Synthesis and Spoken Language Generation
wu24f_interspeech	['fudan university, china', 'ping an technology, china']	7	Speech Synthesis and Spoken Language Generation
edlund24_interspeech	['kth royal institute of technology, sweden', 'swedish agency for accessible media (mtm), sweden', 'university of helsinki, finland', 'bielefeld university, germany']	7	Speech Synthesis and Spoken Language Generation
wang24r_interspeech	['atr', 'riken', 'kobe university, japan']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
kando24_interspeech	['the university of tokyo, japan', 'keio university, japan']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
zhao24c_interspeech	['key laboratory of universal wireless communications, ministry of education, beijing university', 'of posts and telecommunications(bupt), beijing, china', 'fanvil link technology co., ltd, shenzhen, china']	6	Speech Coding and Enhancement
lin24g_interspeech	"['department of electrical and computer engineering, national university of singapore, singapore', ""huawei noah's ark lab"", 'school of data science, shenzhen research institute of big data, the', 'chinese university of hong kong, shenzhen, china']"	5	Analysis of Speech and Audio Signals
ma24b_interspeech	['moe key lab of artificial intelligence, x-lance lab, shanghai jiao tong university, china', 'department of computer science, university of sheffield, united kingdom', 'institute of science and technology for brain-inspired intelligence, fudan university, china']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
li24r_interspeech	['moe key lab of artificial intelligence, ai institute, x-lance lab, shanghai jiao tong', 'university, china', 'aispeech ltd, china']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
lee24h_interspeech	['naver cloud, south korea', 'kaist, south korea']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
lebourdais24_interspeech	['lium, le mans university, le mans, france', 'irit, toulouse, france', 'ids, telecom paris, palaiseau, france 4vivolab, university of zaragoza, spain']	5	Analysis of Speech and Audio Signals
zhou24d_interspeech	['shenzhen transsion holdings co., ltd, shanghai branch, china']	6	Speech Coding and Enhancement
valente24_interspeech	['almawave s.p.a., voice engineering lab, italy']	4	Speaker and Language Identification
fujita24b_interspeech	['ntt corporation, japan']	7	Speech Synthesis and Spoken Language Generation
liu24e_interspeech	['moe key lab of artificial intelligence, ai institute, x-lance lab, department of computer', 'science and engineering, shanghai jiao tong university, shanghai, china', 'tencent ai lab, shenzhen, china']	9	Speech Recognition: Architecture, Search, and Linguistic Components
hoscilowicz24_interspeech	['samsung r&d institute poland, warsaw, poland', 'university of warsaw, poland', 'warsaw university of technology, poland']	11	Spoken Dialog Systems and Conversational Analysis
elie24_interspeech	['lel, ppls, the university of edinburgh; edinburgh, scotland, united kingdom', 'faculty of arts; university of helsinki; helsinki, finland']	14	Special Sessions and Challenges
zhang24g_interspeech	['key laboratory of universal wireless communications, ministry of education', 'beijing university of posts and telecommunications, beijing, china', 'fanvil link technology co., ltd, shenzhen, china']	6	Speech Coding and Enhancement
almudevar24_interspeech	['vivolab, aragon institute for engineering research (i3a), university of zaragoza, spain', 'lium, le mans university, le mans france', 'ltci, telecom paris, institut polytechnique de paris, palaiseau, france']	5	Analysis of Speech and Audio Signals
raissi24_interspeech	['machine learning and human language technology group, rwth aachen university, germany', 'apptek gmbh, germany', '⋆denotes equal contribution']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
tulchynska24_interspeech	['hebrew university of jerusalem, israel', 'university of namibia, namibia', 'kiel university, germany']	2	Phonetics, Phonology, and Prosody
nayak24_interspeech	['language ai r&d,', 'samsung research institute-bangalore, india']	6	Speech Coding and Enhancement
dibratto24_interspeech	['dept. of humanities, university of naples federico ii, italy', 'dept. of electrical engineering and information technology, university of naples federico ii, italy', 'urban/eco research center, italy']	11	Spoken Dialog Systems and Conversational Analysis
yue24_interspeech	['the university of sydney, australia 2macquarie university, australia 3university of york, uk']	5	Analysis of Speech and Audio Signals
trachu24_interspeech	['department of computer engineering, faculty of engineering, chulalongkorn university', 'center of excellence in computational molecular biology, chulalongkorn university']	6	Speech Coding and Enhancement
paturi24_interspeech	['aws ai labs']	4	Speaker and Language Identification
chiu24_interspeech	['national tsing hua university, taiwan', 'academia sinica, taiwan']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
jiang24b_interspeech	['wang3, xunying liu2, feng tian1,4†', 'institute of software, chinese academy of sciences', 'the chinese university of hong kong', 'shenzhen institute of advanced technology, cas,4university of chinese academy of sciences']	14	Special Sessions and Challenges
nayak24b_interspeech	['language ai r&d,', 'samsung research institute-bangalore, india']	6	Speech Coding and Enhancement
tan24_interspeech	['harbin institute of technology (shenzhen), shenzhen, china', 'peng cheng laboratory, shenzhen, china', 'guangzhou university, guangzhou, china', 'zhejiang university of science and technology, hangzhou, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
flynn24_interspeech	['department of computer science, the university of sheffield, united kingdom']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
khaertdinov24_interspeech	['maastricht university, the netherlands']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
yang24j_interspeech	['key lab of speech acoustics and content understanding, institute of acoustics, cas, china', 'university of chinese academy of sciences, china']	9	Speech Recognition: Architecture, Search, and Linguistic Components
flynn24b_interspeech	['department of computer science, the university of sheffield, united kingdom']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
fagniart24_interspeech	['language sciences and metrology unit, umons, mons, belgium', 'ulb - universite libre de bruxelles, brussels, belgium', 'functional rehabilitation center « comprendre et parler », brussels, belgium', 'fund for scientific research (f.r.s.–fnrs), belgium']		
gao24c_interspeech	['university of science and technology of china, china 2beijing aishell technology co., ltd.,', 'china 3beijing polytechnic, china 4duke kunshan university, china 5georgia institute of', 'technology, usa']	13	Speech, Voice, and Hearing Disorders
chang24_interspeech	['department of computer science and information engineering,', 'national cheng kung university, tainan, taiwan']	11	Spoken Dialog Systems and Conversational Analysis
bai24_interspeech	['school of artificial intelligence, beijing university of posts and telecommunications, china']	7	Speech Synthesis and Spoken Language Generation
li24s_interspeech	['meituan']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
song24_interspeech	['moe key lab of artificial intelligence, ai institute', 'x-lance lab, department of computer science and engineering,', 'shanghai jiao tong university, shanghai, china', 'tencent ai lab, usa']	9	Speech Recognition: Architecture, Search, and Linguistic Components
hu24b_interspeech	['radboud university, the netherlands', 'utrecht university, the netherlands']	5	Analysis of Speech and Audio Signals
xie24b_interspeech	['national engineering research center of speech and language information processing,', 'university of science and technology of china, hefei, china. 2the australian national university,', 'australian. 3ict cluster, singapore institute of technology, singapore.']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
oneata24_interspeech	['politehnica bucharest, romania', 'stellenbosch university, south africa']	10	Speech Recognition: Technologies and Systems for New Applications
kummervold24_interspeech	['national library of norway']	9	Speech Recognition: Architecture, Search, and Linguistic Components
ortizperez24_interspeech	['department of computer technology, university of alicante, alicante, spain', 'department of software and computing systems, university of alicante, alicante, spain']	14	Special Sessions and Challenges
mariotte24_interspeech	['lium, institut claude chappe, le mans universite, france', 'laum ia-gs umr cnrs 6613, le mans universite, france']	5	Analysis of Speech and Audio Signals
gong24_interspeech	['aimpower. 5nankai university. 6wenet open source community', 'university of science and technology of china. 8duke kunshan university']	13	Speech, Voice, and Hearing Disorders
ranjan24_interspeech	['tcs research, tata consultancy services limited, india']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
rahou24_interspeech	['irit, universite de toulouse, cnrs, toulouse inp, ut3, toulouse, france']	4	Speaker and Language Identification
kanagawa24b_interspeech	['ntt corporation, japan']	7	Speech Synthesis and Spoken Language Generation
hu24c_interspeech	['nanyang technological university, singapore', 'university of aberdeen, uk', 'university of science and technology of china, china']	6	Speech Coding and Enhancement
chen24n_interspeech	['qifu technology, china']	4	Speaker and Language Identification
wu24h_interspeech	['college of computer science, inner mongolia university, china', 'lenovo, beijing, china']	6	Speech Coding and Enhancement
wang24s_interspeech	['nankai university, china', 'university of wollongong, australia']	7	Speech Synthesis and Spoken Language Generation
zanonboito24_interspeech	['naver labs europe, france 2university of edinburgh, uk']	9	Speech Recognition: Architecture, Search, and Linguistic Components
kim24j_interspeech	['yu†', 'university of seoul, republic of korea']	4	Speaker and Language Identification
porjazovski24_interspeech	['aalto university, finland']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
martindonas24_interspeech	['fundacion vicomtech, basque research and technology alliance (brta), san sebastian, spain', 'dept. signal theory, telematics and communications and citic, universidad de granada, spain']	4	Speaker and Language Identification
tanaka24_interspeech	['ntt corporation, japan']	7	Speech Synthesis and Spoken Language Generation
rezackova24_interspeech	['new technologies for the information society (ntis) and 2department of cybernetics,', 'faculty of applied sciences, university of west bohemia, pilsen, czech republic']	7	Speech Synthesis and Spoken Language Generation
guillaume24_interspeech	['lacito, cnrs, universite sorbonne nouvelle, f-94800, villejuif, france', 'llf, cnrs, universite paris-cite, f-75013, paris, france']	5	Analysis of Speech and Audio Signals
lee24i_interspeech	['university of trento, italy', 'naver labs europe, france', 'fondazione bruno kessler, italy']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
cheng24_interspeech	['institute of neuroinformatics, university of zurich and eth zurich', 'reality labs research, meta']	6	Speech Coding and Enhancement
saget24_interspeech	['lium, le mans university, france']	7	Speech Synthesis and Spoken Language Generation
huckvale24_interspeech	['speech, hearing and phonetic sciences, university college london, uk']	13	Speech, Voice, and Hearing Disorders
baroudi24_interspeech	['universite de toulon, aix marseille univ, cnrs, lis, toulon, france', 'irit, universite de toulouse, cnrs, toulouse inp, ut3, toulouse, france']	4	Speaker and Language Identification
gong24b_interspeech	['auditory cognition and computational acoustics lab', 'moe key laboratory of artificial intelligence, ai institute', 'department of computer science and engineering, shanghai jiao tong university, shanghai, china', 'antgroup, shanghai, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
li24t_interspeech	['northwestern polytechnical university, china', 'tencent youtu lab, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
gong24c_interspeech	['tianjin key laboratory of cognitive computing and application,', 'college of intelligence and computing, tianjin university, tianjin, china', 'national institute of informatics, japan 3national research council canada', 'the centre for speech technology research, university of edinburgh', 'national institute of information and communications technology, japan']	7	Speech Synthesis and Spoken Language Generation
meng24c_interspeech	['the chinese university of hong kong, hong kong sar, china']	14	Special Sessions and Challenges
igarashi24_interspeech	['the university of tokyo, japan', 'ly corp., japan', 'keio university, japan']	7	Speech Synthesis and Spoken Language Generation
li24u_interspeech	['nerc-slip, university of science and technology of china, hefei, china']	4	Speaker and Language Identification
demir24_interspeech	['friedrich-alexander-universitat erlangen-nurnberg, germany']	14	Special Sessions and Challenges
kim24k_interspeech	['department of electronic engineering, hanyang university, seoul, republic of korea']	9	Speech Recognition: Architecture, Search, and Linguistic Components
schrufer24_interspeech	['audeering gmbh, germany', 'chi – chair of health informatics, mri, technical university of munich, germany', 'glam – the group on language, audio, & music, imperial college london, london, uk']	9	Speech Recognition: Architecture, Search, and Linguistic Components
anderer24_interspeech	['karlsruhe university of applied sciences, germany', 'karlsruhe institute of technology, germany', 'university of hohenheim, germany']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
xue24b_interspeech	['beijing university of posts and telecommunications, beijing, china']	7	Speech Synthesis and Spoken Language Generation
gosztolya24_interspeech	['hun-ren–szte research group on artificial intelligence, szeged, hungary', 'university of szeged, institute of informatics, szeged, hungary']	14	Special Sessions and Challenges
tang24_interspeech	['tencent ethereal audio lab, tencent, china', 'center for speech and language technologies, bnrist, tsinghua university, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
naderi24_interspeech	['idiap research institute, martigny, switzerland', 'unidistance suisse, brig, switzerland']	10	Speech Recognition: Technologies and Systems for New Applications
charuau24_interspeech	['gipsa-lab, univ. grenoble-alpes, cnrs, grenoble inp, france', 'lead, cnrs, universite de bourgogne, france']	14	Special Sessions and Challenges
miyazaki24_interspeech	['cyberagent, inc., japan', 'tokyo metropolitan university, japan']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
gosztolya24b_interspeech	['hun-ren–szte research group on artificial intelligence, szeged, hungary', 'university of szeged, institute of informatics, szeged, hungary', 'hun-ren research center for linguistics, budapest, hungary', 'elte e¨otv¨os lorand university, dept. of applied linguistics and phonetics, budapest, hungary', 'university of szeged, department of psychiatry, szeged, hungary']	13	Speech, Voice, and Hearing Disorders
kalabakov24_interspeech	['hasso plattner institute, university of potsdam, germany 2audeering gmbh, germany 3mri,', 'technical university of munich, germany 4imperial college, uk 5munich center for machine', 'learning, germany']	13	Speech, Voice, and Hearing Disorders
polzehl24_interspeech	['speech and language technology, german research center for artificial intelligence (dfki)', 'quality and usability lab, technische universitat berlin', 'university hospital wurzburg']	1	Speech Perception, Production, and Acquisition by Human Listeners
giroud24_interspeech	['mrc cognition and brain sciences unit, university of cambridge, uk']	1	Speech Perception, Production, and Acquisition by Human Listeners
andrusenko24_interspeech	['nvidia', 'university of london, uk']	9	Speech Recognition: Architecture, Search, and Linguistic Components
zhong24b_interspeech	['beijing language and culture university, china']	1	Speech Perception, Production, and Acquisition by Human Listeners
zhao24d_interspeech	['tsinghua university, china', 'university of cambridge, united kingdom']	9	Speech Recognition: Architecture, Search, and Linguistic Components
wang24t_interspeech	['department of speech, music, and hearing, kth royal institute of technology']	7	Speech Synthesis and Spoken Language Generation
gosztolya24c_interspeech	['hun-ren–szte research group on artificial intelligence, szeged, hungary', 'university of szeged, institute of informatics, szeged, hungary', 'research center for linguistics, elrn, budapest, hungary', 'elte e¨otv¨os lorand university, dept. of applied linguistics and phonetics, budapest, hungary', 'university of szeged, department of psychiatry, szeged, hungary']	13	Speech, Voice, and Hearing Disorders
benamor24_interspeech	"[""laboratoire informatique d'avignon, ea 4128, avignon universite, france"", 'inria, defense&security, france']"	4	Speaker and Language Identification
popescu24_interspeech	['lisn, france', 'cnrs, france', 'universite paris saclay, france']	2	Phonetics, Phonology, and Prosody
lin24h_interspeech	['school of electronic information, sichuan university, china', 'school of software, yunnan university, china', '∗authors contributed equally to this work.']	6	Speech Coding and Enhancement
liu24f_interspeech	['national engineering research center of speech and language information processing,', 'university of science and technology of china, hefei, p r. china', 'interdisciplinary research center for linguistic sciences,', 'university of science and technology of china, hefei, p r. china']	13	Speech, Voice, and Hearing Disorders
karan24_interspeech	['department of electrical and electronic engineering,', 'stellenbosch university, stellenbosch, south africa']	5	Analysis of Speech and Audio Signals
sadekova24_interspeech	"[""huawei noah's ark lab, moscow, russia""]"	7	Speech Synthesis and Spoken Language Generation
rajkhowa24_interspeech	['indian institute of technology, dharwad, india']	11	Spoken Dialog Systems and Conversational Analysis
shams24_interspeech	['adapt research centre', 'sfi centre for research training in digitally-enhanced reality (d-real),', 'school of computer science, university college dublin, ireland']	14	Special Sessions and Challenges
hovsepyan24_interspeech	['idiap research institute, centre du parc, rue marconi 19, ch-1920 martigny, switzerland']	14	Special Sessions and Challenges
chowdhury24_interspeech	['solventum, usa']	4	Speaker and Language Identification
qian24_interspeech	['alta institute, machine intelligence lab, department of engineering, cambridge university, uk']	14	Special Sessions and Challenges
vanniekerk24_interspeech	['e&e engineering, stellenbosch university, south africa', 'ubisoft la forge, montreal, canada']	14	Special Sessions and Challenges
mohamed24_interspeech	['university of edinburgh, united kingdom']	10	Speech Recognition: Technologies and Systems for New Applications
xue24c_interspeech	['beijing university of posts and telecommunications, beijing, china']	7	Speech Synthesis and Spoken Language Generation
plaquet24_interspeech	['irit, universite de toulouse, cnrs, toulouse inp, ut3, toulouse, france']	4	Speaker and Language Identification
gupta24c_interspeech	['fraunhofer iis, erlangen, germany.']	6	Speech Coding and Enhancement
masumura24_interspeech	['ntt corporation, japan']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
li24v_interspeech	['the chinese university of hong kong', 'national research council canada', 'the hong kong', 'polytechnic university', 'institute of software, chinese academy of sciences']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
pan24_interspeech	['mitsubishi electric research laboratories (merl), cambridge, ma, usa', 'waseda university, tokyo, japan']	5	Analysis of Speech and Audio Signals
li24w_interspeech	['nercms, school of computer science, hubei luojia laboratory, wuhan university, china', 'hubei key laboratory of multimedia and network communication engineering, wuhan', 'university, china']	6	Speech Coding and Enhancement
moschopoulos24_interspeech	['samsung r&d institute uk (sruk), united kingdom', 'centre for research and technology hellas, greece', 'pragma iot sa, hellas, greece']	5	Analysis of Speech and Audio Signals
muller24c_interspeech	['orange innovation, france', 'irisa, university of rennes, france']	6	Speech Coding and Enhancement
lin24i_interspeech	['national taiwan university, taiwan', 'national tsing hua university, taiwan']	14	Special Sessions and Challenges
dineley24_interspeech	"[""institute of psychiatry, psychology and neuroscience, king's college london, london, uk"", 'school of psychology, university of sussex, falmer, uk', 'institute of health informatics, university college london, london, uk', 'mit lincoln laboratory, lexington, ma, usa', 'thymia, london, uk']"	14	Special Sessions and Challenges
amiri24_interspeech	['idiap research institute, switzerland', 'ecole polytechnique federale de lausanne, switzerland']	13	Speech, Voice, and Hearing Disorders
kuan24_interspeech	['graduate institute of communication engineering, national taiwan university, taiwan']	14	Special Sessions and Challenges
yang24k_interspeech	['department of computer science', 'university of oxford, uk']	6	Speech Coding and Enhancement
wu24i_interspeech	['department of computer science and information engineering, national taiwan normal university']	2	Phonetics, Phonology, and Prosody
qian24b_interspeech	['kth royal institute of technology']	11	Spoken Dialog Systems and Conversational Analysis
loddo24_interspeech	['utrecht university, the netherlands']	1	Speech Perception, Production, and Acquisition by Human Listeners
khurana24_interspeech	['mitsubishi electric research laboratories (merl), cambridge, ma, usa', 'lium, le mans universite, france']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
goria24_interspeech	"['thymia limited, london, uk', ""institute of psychiatry, psychology and neuroscience, king's college london, uk""]"	14	Special Sessions and Challenges
blockmedin24_interspeech	['lalilo by renaissance learning', ' rue du faubourg saint martin', ' paris, france', 'irit, universite de toulouse, cnrs, toulouse inp, ut3, toulouse, france']	14	Special Sessions and Challenges
cauzinille24_interspeech	['aix-marseille university, universite de toulon, cnrs, france', 'cornell university, ithaca, ny, usa', 'universiti malaysia sabah (ums), kota kinabalu, sabah, malaysia']	5	Analysis of Speech and Audio Signals
gerczuk24_interspeech	['chair of embedded intelligence for health care & wellbeing, university of augsburg, germany', 'chi – chair of health informatics, mri, tu munich, germany', 'district hospital augsburg, germany', 'german center for mental health, munich, germany', 'glam – group on language, audio, & music, imperial college, uk']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
rolland24_interspeech	['inesc-id, lisbon, portugal', 'instituto superior tecnico, universidade de lisboa, portugal']	14	Special Sessions and Challenges
rolland24b_interspeech	['inesc-id, lisbon, portugal', 'instituto superior tecnico, universidade de lisboa, portugal']	14	Special Sessions and Challenges
seki24_interspeech	['the university of tokyo, japan', 'keio university, japan']	7	Speech Synthesis and Spoken Language Generation
benway24_interspeech	['university of maryland, college park, md, usa', 'syracuse university, syracuse, ny, usa']	14	Special Sessions and Challenges
stein24_interspeech	['institute of linguistics / 2department of english language and linguistics, institute of english and', 'american studies, faculty of arts and humanities, heinrich heine university dusseldorf, germany', 'department of linguistics, university of florida']	2	Phonetics, Phonology, and Prosody
koudounas24_interspeech	['♣politecnico di torino, turin, italy ♢san feliciano hospital, rome, italy', '♡scdu otorinolaringoiatria, head neck cancer unit, ospedale san giovanni bosco, turin, italy', '♠dipartimento di oncologia, universita degli studi di torino, turin, italy']	13	Speech, Voice, and Hearing Disorders
nam24b_interspeech	['korea advanced institute of science and technology, south korea', 'naver cloud corporation, south korea', 'carnegie mellon university, usa']	4	Speaker and Language Identification
koriyama24_interspeech	['cyberagent, japan']	5	Analysis of Speech and Audio Signals
