paper_id	affiliations
okamoto19_interspeech	['national institute of information and communications technology, japan', 'information technology center, nagoya university, japan']
kafle19_interspeech	['rochester institute of technology', 'lomb memorial drive, rochester, ny']
chien19b_interspeech	['department of electrical and computer engineering, national chiao tung university, taiwan']
sun19_interspeech	['∗, william sethares , erik p bucy', 'electrical and computer engineering, uw-madison', 'comc, texas tech university']
shen19_interspeech	
tundik19_interspeech	['budapest university of technology and economics, budapest, hungary', 'nokia solutions and networks ltd, budapest, hungary', 'spicy analytics ltd, budapest, hungary', 'telepathy labs gmbh, zurich, switzerland']
huang19e_interspeech	['college of mathematics and informatics, south china agricultural university, china']
narisetty19_interspeech	['data science research laboratories, nec corporation, japan']
takahashi19_interspeech	['sony corporation, japan', 'sony india software centre, india']
appeltans19_interspeech	['department of computer science - ku leuven - belgium', 'processing speech and images - esat - ku leuven - belgium']
gu19_interspeech	['key laboratory of modern acoustics, institute of acoustics, nanjing university, nanjing 210093,', 'china', 'nanjing institute of advanced artificial intelligence, nanjing 210014, china']
yang19c_interspeech	['graduate institute of networking and multimedia, national taiwan university']
wichern19_interspeech	['mitsubishi electric research laboratories (merl), cambridge, ma, usa', 'whisper.ai, san francisco, ca, usa']
chermaz19_interspeech	['the centre for speech technology research, university of edinburgh, united kingdom', 'dept. medical physics and acoustics and cluster of excellence hearing4all, university of', 'oldenburg, germany']
edraki19_interspeech	
zhang19c_interspeech	['department of speech and hearing sciences, indiana university, usa', 'department of computer science, indiana university, usa']
dinh19_interspeech	['oregon health & science university', 'university of new york at buffalo']
platen19_interspeech	['cambridge university engineering dept., trumpington st., cambridge, cb2 1pz u.k.', 'institute of communication systems (iks), rwth aachen university, germany']
merboldt19_interspeech	['human language technology and pattern recognition, computer science department,', 'rwth aachen university', ' aachen, germany', 'apptek gmbh', ' aachen, germany']
sun19b_interspeech	['microsoft speech and language group']
karita19_interspeech	['ntt communication science laboratories, japan', 'waseda university, japan', 'center for language and speech processing, johns hopkins university, usa']
zhang19d_interspeech	['centre for speech technology research, university of edinburgh, edinburgh, uk', 'institute for language, cognition and computation, university of edinburgh, edinburgh, uk']
zhao19d_interspeech	['google, inc., usa']
nasir19_interspeech	['university of southern california, los angeles, ca, usa', 'university of utah, salt lake city, ut, usa', 'university of washington, seattle, wa, usa']
du19_interspeech	['language technologies institute, carnegie mellon university', 'department of psychology, university of pittsburgh']
voleti19_interspeech	
matton19_interspeech	
rohanian19_interspeech	['school of electronic engineering and computer science', 'queen mary university of london, uk']
espywilson19_interspeech	['speech communication laboratory, institute of systems research, and department of electrical', 'and computer engineering, university of maryland, college park, maryland 20742', 'bioengineering systems & technologies, mit lincoln laboratory, lexington, ma 02421']
paul19b_interspeech	['amazon']
goel19_interspeech	['amazon']
martinek19_interspeech	['dept. of computer science & engineering', 'university of west bohemia', 'plzeˇn, czech republic', 'ntis - new technologies for the information society', 'university of west bohemia', 'plzeˇn, czech republic', 'loria umr 7503', 'bp 239 - 54506 vandoeuvre, france']
chao19_interspeech	
griol19_interspeech	['dept. of computer science, universidad carlos iii de madrid, spain', 'dept. of languages and computer systems, university of granada, spain']
chen19c_interspeech	['apple inc.', 'one apple park way', 'cupertino, ca 95014 united states']
sadjadi19_interspeech	['nist itl/iad/multimodal information group, md, usa', 'mit lincoln laboratory, lexington, ma, usa', 'u.s. department of defense, md, usa']
villalba19_interspeech	['center for language and speech processing, johns hopkins university, baltimore, md, us', 'human language technology center of excellence, johns hopkins university, baltimore, md, us', 'mit lincoln laboratory, lexington, ma, us', 'mit computer science and artificial intelligence laboratory, cambridge, ma, us', 'lse-epita, villejuif, france']
garciaromero19_interspeech	
lee19_interspeech	['nec corporation, japan', 'university of eastern finland, finland', 'jd ai research and platform, usa', 'institute for infocomm research, singapore', 'lium, universite du maine, france', 'national university of singapore, singapore', 'lia, university of avignon, france', 'nanyang technological university, singapore', 'northwestern polytechnic university, china', 'crss, university of texas at dallas, usa', 'eurecom, france']
khoury19_interspeech	['pindrop, atlanta, ga, usa']
garciaromero19b_interspeech	['human language technology center of excellence & center for language and speech processing', 'the johns hopkins university, baltimore, md 21218, usa']
ayllon19_interspeech	['oben inc., ca, usa']
kuo19_interspeech	['oben inc., ca, usa']
braude19_interspeech	['cereproc ltd., uk', 'university of madeira, madeira iti, portugal', 'dublin city university, ireland', 'university of edinburgh, uk', 'technical university of cluj-napoca, romania']
zen19_interspeech	
shamsi19_interspeech	['univ rennes, cnrs, irisa']
hojo19_interspeech	['ntt communication science laboratories']
lo19_interspeech	['institute of information science, academia sinica, taipei, taiwan', 'research center for information technology innovation, academia sinica, taipei, taiwan', 'graduate school of informatics, nagoya university, japan', 'national institute of informatics, japan']
fong19_interspeech	['the centre for speech technology research, university of edinburgh, united kingdom']
govender19_interspeech	['the centre for speech technology research, university of edinburgh, united kingdom', 'department of otorhinolaryngology / head and neck surgery, university medical center', 'groningen, university of groningen, the netherlands']
douros19b_interspeech	['universite de lorraine, cnrs, inria, loria, f-54000 nancy, france', 'universite de lorraine, inserm u1254, iadi, f-54000 nancy, france', 'biomedizinische nmr, mpi fur biophysikalische chemie', ' g¨ottingen, germany', 'universite de lorraine, inserm, cic-it 1433, chru de nancy, f-54000 nancy, france']
chen19d_interspeech	['national engineering laboratory for speech and language information processing,', 'university of science and technology of china, hefei, p.r. china']
park19c_interspeech	['∗kakao brain, south korea', 'expedia group, usa']
karaulov19_interspeech	['sciforce, ukraine']
tong19_interspeech	['idiap research institute, martigny, switzerland', 'ecole polytechnique federale de lausanne (epfl), switzerland']
cui19_interspeech	['ibm research ai', 'ibm t j. watson research center, yorktown heights, ny 10598, usa']
shah19b_interspeech	['speech research lab, da-iict, gandhinagar, india', 'speech and hearing research group, university of sheffield, uk']
goyal19_interspeech	['indian institute of technology, delhi']
fainberg19_interspeech	['centre for speech technology research, university of edinburgh, united kingdom']
michel19_interspeech	['human language technology and pattern recognition, computer science department,', 'rwth aachen university', ' aachen, germany']
masumura19b_interspeech	['ntt media intelligence laboratories, ntt corporation, japan']
heba19_interspeech	['irit, universite paul sabatier, cnrs, france', 'linagora, france']
kurata19_interspeech	['ibm research ai']
fukuda19_interspeech	['ibm research ai', 'chuo-ku hakozaki, tokyo', '-8510, japan']
ladkat19_interspeech	['amazon.com']
huang19f_interspeech	['institute of information science, academia sinica, taiwan', 'research center for information technology innovation, academia sinica, taiwan', 'national taiwan university of science and technology, taiwan']
kurata19b_interspeech	['ibm research ai']
li19e_interspeech	['toshiba (china) r&d center, china']
georgiou19_interspeech	['school of ece, national technical university of athens, athens, greece', 'behavioral signal technologies, los angeles, ca, usa']
mitra19_interspeech	['apple, cupertino, ca, usa']
parry19_interspeech	['speech graphics ltd, edinburgh, united kingdom']
wang19e_interspeech	['department of psychiatry, university of oxford, uk', 'mathematical institute, university of oxford, uk', 'the alan turing institute, london, uk', 'department of mathematics, university college london, uk', 'department of computer science, university of warwick, uk']
egorow19_interspeech	['cognitive systems group, otto von guericke university, magdeburg, germany', 'virtual engineering, fraunhofer institute for factory operation and automation, magdeburg,', 'germany']
zhao19e_interspeech	['school of information, renmin university of china']
zhong19_interspeech	['department of electrical engineering, national tsing hua university, taiwan', 'college of management, national taiwan university, taiwan', 'most joint research center for ai technology and all vista healthcare, taiwan']
chao19b_interspeech	['department of electrical engineering, national tsing hua university, taiwan', 'most joint research center for ai technology and all vista healthcare, taiwan']
mao19_interspeech	['department of electronic engineering, the chinese university of hong kong, hong kong']
triantafyllopoulos19_interspeech	['audeering gmbh, gilching, germany', 'zd.b chair of embedded intelligence for health care and wellbeing, university of augsburg,', 'germany', 'glam – group on language, audio & music, imperial college london, uk']
li19f_interspeech	['tsinghua national laboratory for information science and technology, department of electronic', 'engineering, tsinghua university', 'institute of forensic science, ministry of public security, china', 'key laboratory of intelligent speech technology, ministry of public security, china']
jalal19_interspeech	['speech and hearing research group (spandh), university of sheffield, sheffield, uk', 'centre for speech technology research (cstr), university of edinburgh, edinburgh, uk']
dapolito19_interspeech	"['universita del salento - cril', 'this paper investigates the interaction between the', 'characteristics of both l1 and l2 phonetic-phonological', 'systems and how the context, in terms of the amount of', 'information available (less vs more information), may', 'influence the accuracy in producing l2 sounds as well as', 'speech fluency. specifically, it focuses on how french', 'learners of italian as l2, representing two different', 'competence levels (lower and higher), realize geminates (non-', 'native sounds) in two different contexts (less and more rich).', 'a rich context is expected to induce lower accuracy. acoustic', 'data of nine subjects (three beginners, three advanced and', 'three natives as control) were collected and analyzed in order', 'to observe: 1) the realization of geminates (duration of the', 'consonant and preceding vowel as an index of accuracy); and', ') the speech fluency (number and duration of disfluencies;', ""speech/articulation rate). results suggest that learners'"", 'productions are affected by l1, above all in the case of', 'beginners, who show a lower degree of accuracy. as regards', 'the accuracy and context interaction, results show that the', 'production of geminates is more accurate (longer duration) in', 'poor than in rich context. further, a higher number of', 'disfluencies is found in rich than in poor context.', 'index terms: geminates, italian as l2, context, l2 speech', 'accuracy, l2 speech fluency.', '. introduction', 'it is well known that accuracy in l2 speech is affected by the', 'characteristics of l1 [1] and, thus, investigating accuracy in', 'l2 pronunciation offers an overview of the interaction of the', 'l1 and l2 systems. for instance, the production of italian', 'geminates by french speakers is expected to lack in accuracy,', 'as gemination is not familiar to french. the duration of', 'consonants is a contrastive feature in italian so that words', 'have a different meaning in case a singleton (c) or a geminate', '(cc) consonant appears [2]. moreover, gemination implies a', 'change not only in the duration of the consonant but also in', 'the duration of the preceding vowel, which is shorter when', 'followed by cc and it is longer before c [3]. on the contrary,', 'french does not have gemination, except for the uvular', 'approximant within the opposition between the imperfect', 'tense and the conditional mood (e.g. pourait vs. pourrait) [4].', 'thus, gemination represents an interesting phenomenon to', 'investigate the interaction between a french-l1 and an italian-', 'l2 system.', 'the production of the geminates can be problematic for', 'l2 learners [5,6,7,8] and accuracy in production also has an', 'important', 'impact', 'on', 'comprehension.', 'thus,', 'studying', 'pronunciation accuracy of l2 non-native sounds gives', ""suggestion on learner's ability in communication. on the one"", 'hand, the ability to speak accurately and at comfortable rate', '(without long pauses and/or hesitations, that is fluently) allows', 'learners to express freely their own thoughts [9] and to be', 'comprehensible; on the other hand, it allows listeners to', 'comprehend the message without much effort. nevertheless,', 'in the literature, phonetic and phonological errors are reported', 'to account only for about 22% of l2 speech comprehension', '[10,11]. however, studies conducted on l2 pronunciation', 'often regard english as l2. further, the context in which', 'communication takes place may heavily affect the accuracy in', 'producing the intended message as well as its comprehension', '(see hyper and hypo-articulation theory [11]).', 'thus, it may be interesting: 1) to observe the interaction', 'between', 'phonetic-phonological', 'systems', 'different', 'from', 'english, such italian as l2 spoken by french learners; and 2)', 'to investigate the role of context on both production accuracy', 'and speech fluency.', '. goals and hypotheses', 'in this study, the singleton and geminate consonants are', 'realized by italian speakers and by french learners of italian', 'as l2 (two different competence levels, i.e. low and high', 'proficiency level) in two different contexts in which the', 'amount of information available varies (poor vs. rich context).', 'the contrast (measured in terms of duration) is observed in', 'order to investigate: 1) the interaction between the l1 and l2', 'phonetic-phonological systems in the production of non-native', 'sounds (geminates) by french speakers, who reached two', 'different competence levels', ') the interaction between the', 'amount of information available in the context (less vs more)', 'and l2 speech, in terms of: a) the accuracy in producing l2', 'non-native sounds; and b) speech fluency (disfluencies and', 'speaking/articulation rate).', 'the hypotheses are that: 1) french learners, due to the', 'influence of their l1, may reduce or substitute the non-native', 'sounds to/with native sounds; moreover, a lower accuracy is', 'expected by beginners [1]', 'a) information available in the', 'context affects accuracy, as lower accuracy (duration) is', 'expected when the context is rich, in that available', 'information may help to disambiguate the message [11]; and', 'b) the context affects speech fluency (speaking and', 'articulation rate), as a higher number disfluencies is expected', 'in the rich context, due to the greater attention to context', 'details required by the task.', '. method', 'nine subjects participated in the experiment. six french', 'learners were recruited among erasmus students at university', 'of salento (female; mean age 21.5: they came from paris (2),', 'nantes (3) and nancy (1)). according to the erasmus test', 'results, they were gathered into two groups: low competence', 'copyright © 2019 isca', 'interspeech 2019', 'september 15–19', ', graz, austria', 'http://dx.doi.org/10.21437/interspeech.2019-2934']"
jamakovic19_interspeech	['englisches seminar, westfalische wilhelms-universitat munster, germany', 'institut fur anglistik und amerikanistik, universitat hamburg, germany']
arantes19_interspeech	['languages and linguistics department, sao carlos federal university, brazil', 'department of linguistics, stockholm university, sweden']
kelly19_interspeech	['american university of beirut, lebanon']
jatteau19_interspeech	['limsi-cnrs, universite paris-saclay, orsay, france', 'lpp, cnrs-universite sorbonne nouvelle, paris, france']
huang19g_interspeech	['department of electrical engineering, national tsing hua university, taiwan']
schuppler19_interspeech	['signal processing and speech communication laboratory, graz university of technology, austria', 'institute for scandinavian studies, frisian studies and general linguistics,', 'university of kiel, germany']
johny19_interspeech	['google ai, london, united kingdom']
guitardivent19_interspeech	['laboratoire de phonetique et phonologie (umr7018, cnrs – sorbonne nouvelle)', 'french forensic police office (scpts)']
wei19_interspeech	['apple inc']
moczanow19_interspeech	['university of warsaw, poland']
berger19_interspeech	['institute for scandinavian studies, frisian studies and general linguistics,', 'university of kiel, germany', 'centre for industrial electronics, university of southern denmark, soenderborg, denmark']
luo19b_interspeech	['yangzhou university, china', '\x02\x03\x04\x05\x06\x07\x08', '\x07\x0c\r\x0e\x07\x0c\x0f\x05\x10']
zarka19_interspeech	['department of linguistics, university of graz, austria', 'signal processing and speech communication laboratory, graz university of technology, austria', 'ifl phonetics, university of cologne, germany']
alowonou19_interspeech	['college of intelligence and computing tianjin university, tianjin, china', 'japan advanced institute of science and technology, ishikawa, japan']
guo19c_interspeech	['zd.b chair of embedded intelligence for health care and wellbeing, university of augsburg,', 'germany', 'school of information science and engineering, lanzhou university, china', 'college of computer and information engineering, tianjin normal university, china', 'glam −group on language, audio & music, imperial college london, uk']
hao19_interspeech	
pascual19b_interspeech	['universitat politecnica de catalunya', 'telefonica research']
li19g_interspeech	['school of computer science and technology, wuhan university of technology, wuhan, hubei,', 'china']
lin19b_interspeech	['department of computer science and information engineering, national taiwan university, taiwan', 'research center for information technology innovation, academia sinica, taiwan', 'college of engineering, city university of hong kong, hong kong']
chai19_interspeech	['school of data science, university of science and technology of china, hefei, anhui, p r. china', 'university of science and technology of china, hefei, anhui, p r. china', 'georgia institute of technology, atlanta, ga. usa']
llombart19_interspeech	['vivolab, aragon institute for engineering research (i3a)', 'university of zaragoza, spain']
reddy19_interspeech	['microsoft corp., usa']
adiga19_interspeech	['†department of computer science, university of crete, greece', '∗institute of applied and computational mathematics, forth, greece']
pv19_interspeech	['speech signal processing lab (sspl), university of crete, greece']
braithwaite19_interspeech	['school of engineering and computer science', 'victoria university of wellington, new zealand']
kyriakopoulos19_interspeech	['alta institute / engineering department', 'cambridge university', 'trumpington st, cambridge cb2 1pz, uk']
merkx19_interspeech	['centre for language studies, radboud university, nijmegen, the netherlands']
skidmore19_interspeech	['speech and hearing research group, dept. computer science, university of sheffield, uk']
hansen19_interspeech	['center for robust speech systems (crss), eric jonsson school of engineering,', 'the university of texas at dallas (utd), richardson, texas, usa']
chen19e_interspeech	['graduate institute of communication engineering, national taiwan university']
trisitichoke19_interspeech	['graduate school of engineering, the university of tokyo']
karhila19_interspeech	['aalto university school of electrical engineering', 'university of helsinki']
yoon19_interspeech	['educational testing service', 'rosedale road, princeton, nj 08541, usa']
lu19b_interspeech	['alta institute / engineering department', 'cambridge university, uk']
yang19d_interspeech	['interdisciplinary program in cognitive science, seoul national university, republic of korea', 'department of linguistics, seoul national university, republic of korea']
hori19_interspeech	['mitsubishi electric research laboratories (merl), usa']
gopalakrishnan19_interspeech	['amazon alexa ai']
kubasova19_interspeech	['university of the fraser valley', 'abbotsford, bc, canada']
martinez19_interspeech	['signal analysis and interpretation lab, university of southern california, los angeles, ca, usa', 'department of couseling psychology, university of wisconsin-madison, madison, wi, usa', 'department of educational psychology, university of utah, salt lake city, ut, usa', 'department of psychiatry and behavioral sciences, university of washington, seattle, wa, usa']
haake19_interspeech	['tu dortmund university', 'universitat bielefeld']
li19h_interspeech	['university of chinese academy of social sciences', 'institute of linguistics, chinese academy of social sciences']
gjoreski19_interspeech	['voice inter connect gmbh, dresden, germany']
yu19_interspeech	['university of pittsburgh', 'adapt centre, trinity college dublin']
aldeneh19_interspeech	
lubold19_interspeech	['arizona state university, tempe, az, usa', 'utah state university, logan, ut, usa', 'california state university chico, chico, ca, usa']
lian19_interspeech	['national laboratory of pattern recognition, casia, beijing, china', 'cas center for excellence in brain science and intelligence technology, beijing, china', 'school of artificial intelligence, university of chinese academy of sciences, beijing, china']
oneill19_interspeech	['university college dublin, ireland']
kakouros19_interspeech	['department of digital humanities, university of helsinki, finland']
peperkamp19_interspeech	['laboratoire de sciences cognitives et psycholinguistique, ens - psl university – ehess –', 'cnrs, paris, france']
kocharov19_interspeech	['department of phonetics, saint petersburg university, russia']
gobl19_interspeech	['phonetics and speech laboratory, school of linguistic, speech and communication sciences', 'trinity college dublin, ireland']
chodroff19_interspeech	
park19d_interspeech	['department of electrical and computer engineering, johns hopkins university', 'computaional and information sciences directorate, army research laboratory']
sturm19_interspeech	['institute of phonetics, charles university, prague, czech republic']
kelterer19_interspeech	['department of linguistics, university of graz, austria', 'signal processing and speech communication laboratory, graz university of technology,', 'austria']
chien19c_interspeech	['center for analysis and design of intelligent agents, reykjavik university, reykjavik, iceland']
tavi19_interspeech	['university of eastern finland', 'tallinn university of technology']
xu19b_interspeech	['school of informatics, university of edinburgh', 'centre for speech technology research, university of edinburgh']
sharma19b_interspeech	['samsung r&d institute india, bangalore']
ardaillon19_interspeech	['umr 9912 stms (ircam / sorbonne university / cnrs), paris, france']
dong19_interspeech	['university of science and technology of china', 'microsoft search technology center asia, xiaoice']
sharma19c_interspeech	
sharma19d_interspeech	['department of electrical and computer engineering,', 'national university of singapore, singapore']
terasawa19_interspeech	['university of tsukuba, ibaraki, japan', 'wakayama university, wakayama, japan', 'health sciences university of hokkaido, sapporo, japan']
lin19c_interspeech	['cloudminds technology inc., santa clara, ca 95054']
yamamoto19c_interspeech	['department of advanced technology and science, tokushima university, tokushima, japan', 'panasonic corporation, osaka, japan']
gupta19b_interspeech	['department of electrical and computer engineering, national university of singapore']
vafeiadis19_interspeech	['information technologies institute, center for research & technology hellas, thessaloniki, greece', 'technological educational institute of crete, department of music technology and acoustics,', 'crete, greece', 'faculty of computing, engineering and media, de montfort university, leicester, uk']
kaburagi19_interspeech	['faculty of design, kyushu university', '-9-1 shiobaru, minami-ku, fukuoka', '-8540 japan']
zou19_interspeech	['institute of automation, chinese academy of sciences, china', 'university of chinese academy of sciences, china']
xue19_interspeech	"['shaanxi provincial key lab of speech and image information processing,', ""school of computer science, northwestern polytechnical university, xi'an, china"", 'jd.com, china', 'jd.com, usa']"
sokolov19_interspeech	['amazon.com, inc. usa']
taylor19_interspeech	['centre for speech technology research, the university of edinburgh']
chen19f_interspeech	['college of electrical engineering and computer science, national taiwan university']
zhang19e_interspeech	['google']
juzova19_interspeech	['department of cybernetics & new technologies for the information society,', 'faculty of applied sciences, university of west bohemia, pilsen, czech republic']
dai19_interspeech	['tsinghua-cuhk joint research center for media sciences, technologies and systems,', 'graduate school at shenzhen, tsinghua university, shenzhen, china', 'beijing national research centre for information science and technology (bnrist),', 'department of computer science and technology, tsinghua university, beijing, china', 'department of systems engineering and engineering management,', 'the chinese university of hong kong, shatin, n.t., hong kong sar, china', 'tencent ai lab, tencent, shenzhen, china']
yolchuyeva19_interspeech	['department of telecommunications and media informatics, budapest university of technology', 'and economics, budapest, hungary']
bleyan19_interspeech	['google']
chen19g_interspeech	['east china normal university', 'ping an technology']
cai19b_interspeech	['data science research center, duke kunshan university, kunshan, china', 'college of information and computer, taiyuan university of technology, taiyuan, china', 'school of electronics and information technology, sun yat-sen university, guangzhou, china']
sun19c_interspeech	['peking university', 'microsoft research', 'microsoft stc asia']
li19i_interspeech	['language technologies institute, carnegie mellon university; pittsburgh, pa; u.s.a.']
arsikere19_interspeech	
kannan19_interspeech	['google, inc.']
mendes19_interspeech	['voiceinteraction, portugal', 'inesc-id, portugal', 'instituto superior tecnico, universidade de lisboa, portugal']
viglino19_interspeech	['ecole polytechnique federale de lausanne', 'idiap research institute', 'logitech europe s.a.']
li19j_interspeech	['national institute of information and communications technology, kyoto, japan', 'kyoto university, kyoto, japan']
taneja19_interspeech	['indian institute of technology bombay, mumbai, india', 'microsoft india development center, hyderabad, india']
hu19_interspeech	['google, llc, usa']
khassanov19_interspeech	['school of computer science and engineering, nanyang technological university, singapore', 'temasek laboratories, nanyang technological university, singapore', 'machine intelligence technology, alibaba group']
zeng19_interspeech	['temasek laboratories, nanyang technological university, singapore', 'school of computer science and engineering, nanyang technological university, singapore', 'department of electrical and computer engineering, national university of singapore, singapore']
zhang19f_interspeech	['machine intelligence technology, alibaba group', 'school of computer science, northwestern polytechnical university']
swarup19_interspeech	
zhang19g_interspeech	['machine intelligence technology, alibaba group']
peyser19_interspeech	['google inc., u.s.a']
bai19_interspeech	['nlpr, institute of automation, chinese academy of sciences, china', 'school of artificial intelligence, university of chinese academy of sciences, china', 'cas center for excellence in brain science and intelligence technology, china', 'jiangsu normal university, china']
kao19_interspeech	['alexa speech, amazon']
li19k_interspeech	['national institute of information and communications technology, kyoto, japan', 'kyoto university, kyoto, japan']
guo19d_interspeech	['moe key lab of artificial intelligence', 'speechlab, department of computer science and engineering', 'shanghai jiao tong university, shanghai, china', 'aispeech ltd, suzhou china']
tanaka19_interspeech	['ntt media intelligence laboratories, ntt corporation']
malhotra19_interspeech	['learning and extraction of acoustic patterns (leap) lab, indian institute of science, bangalore.']
karafiat19_interspeech	['brno university of technology', 'john hopkins university', 'mitsubishi electric research laboratories (merl)']
zapotoczny19_interspeech	['university of wroclaw, poland']
jansche19_interspeech	['google research, london, united kingdom']
dudziak19_interspeech	['samsung ai center, cambridge', 'university of oxford', '* indicates equal contribution.']
gaur19_interspeech	['microsoft corporation, one microsoft way, redmond, wa 98052']
li19l_interspeech	['center for language and speech processing, the johns hopkins university, usa', 'human language technology center of excellence, the johns hopkins university, usa']
cohn19b_interspeech	['university of california, davis']
lewandowski19_interspeech	['independent scientist, stuttgart, germany', 'albert-ludwigs-universitat freiburg, germany']
lalonde19_interspeech	['boys town national research hospital, omaha, nebraska, usa']
bentum19_interspeech	['center for language studies, radboud university, nijmegen, the netherlands', 'max planck institute for psycholinguistics, nijmegen, the netherlands', 'knaw meertens institute, amsterdam, the netherlands']
bentum19b_interspeech	['center for language studies, radboud university, nijmegen, the netherlands', 'max planck institute for psycholinguistics, nijmegen, the netherlands', 'knaw meertens institute, amsterdam, the netherlands']
turner19_interspeech	['northwestern university']
bosch19b_interspeech	
liu19e_interspeech	['† electrical and computer engineering, ryerson university, toronto, on, canada', '‡ shenzhen research institute of big data, the chinese university of hong kong, shenzhen, china', '§ univ. grenoble alpes, cnrs, grenoble inp*, gipsa-lab', ' grenoble, france', '* institute of engineering univ. grenoble alpes']
yokoe19_interspeech	['sophia university, tokyo, japan']
meyer19_interspeech	['univ. grenoble alpes, cnrs, gipsa-lab, france', 'the world whistles research association, paris, france', 'laboratoire de phonetique et phonologie (lpp), univ. paris 3/cnrs, paris, france']
hsieh19_interspeech	['department of biomedical engineering, national yang-ming university, taiwan', 'biomedical engineering research and development center, national yang-ming university,', 'taiwan']
levari19_interspeech	['royal holloway, university of london, uk', 'north carolina state university, usa', 'laboratoire de sciences cognitives et psycholinguistique (ens – psl university, ehess,', 'cnrs), france']
segedin19_interspeech	['department of linguistics, university of california, davis, usa']
papadimitriou19_interspeech	['electrical and computer engineering department, university of thessaly, volos 38221, greece']
somandepalli19_interspeech	['department of electrical engineering, university of southern california, los angeles, ca, usa']
belitz19_interspeech	['crss: center for robust speech systems, the university of texas at dallas, richardson, tx, usa']
nguyen19_interspeech	['graz university of technology,', 'signal processing and speech communication lab.,', 'inffeldgasse 16c, a-8010 graz, austria/europe']
ahmed19_interspeech	['university of virginia', '∗', 'samsung research america']
moore19_interspeech	['speech and hearing research group, dept. computer science, university of sheffield, uk']
muckenhirn19_interspeech	['idiap research institute, martigny, switzerland', 'ecole polytechnique federale de lausanne, lausanne, switzerland,', 'mathematical institute, university of oxford, uk']
kilgour19_interspeech	['google ai, switzerland']
gong19_interspeech	['computer science and engineering, university of notre dame, in 46556, usa']
bt19_interspeech	['audio research group, singapore university of technology & design, singapore']
lee19b_interspeech	['school of eecs, gwangju institute of science and technology (gist), gwangju 61005, korea']
pienaar19_interspeech	['centre for text technology (ctext)', 'north-west university', 'potchefstroom, south africa']
maurer19_interspeech	['institute for the performing arts and film, zurich university of the arts, switzerland', 'department of computational linguistics, university of zurich, switzerland']
noll19_interspeech	['acoustics research institute, austrian academy of sciences, vienna']
eldesouki19_interspeech	['qatar computing research institute', 'hamad bin khalifa university, doha, qatar']
haider19_interspeech	['usher institute of population health sciences & informatics', 'edinburgh medical school, the university of edinburgh, uk']
gupta19c_interspeech	['department of electrical and computer engineering, national university of singapore, singapore']
schuller19_interspeech	['glam – group on language, audio & music, imperial college london, uk', 'chair of embedded intelligence for health care & wellbeing, university of augsburg, germany', 'audeering gmbh, gilching, germany', 'pattern recognition lab, fau erlangen-nuremberg, germany', 'division of phoniatrics, medical university of graz, austria', 'university of wuppertal, germany', 'rhenish university of applied science cologne, germany', 'department of linguistics, university of california, berkeley, usa', 'department of linguistics, university of graz, austria', 'psychology and neuroscience, duke university, usa', 'laboratoire de sciences cognitives et psycholinguistique, ecole normale superieure, france', 'speech, language, and hearing sciences, purdue university, usa', 'department of communication, university of california, los angeles, usa', 'department of psychology, university of pennsylvania, usa']
dubagunta19_interspeech	['idiap research institute, martigny, switzerland', 'ecole polytechnique federale de lausanne (epfl), switzerland']
elsner19_interspeech	['lmu munich, germany', 'tawny gmbh, germany']
kisler19_interspeech	['bavarian archive for speech signals,', 'institute of phonetics and speech processing,', 'ludwig maximilian university munich']
yeh19_interspeech	['tsai1,2, yu-wen tai1, zheng-chi lu1, chieh-yu chen3, tsung-ming tai3,', 'cheng-kuang lee3, chi-chun lee1,2', 'department of electrical engineering, national tsing hua university, taiwan', 'most joint research center for ai technology and all vista healthcare, taiwan', 'nvidia, taiwan']
wu19f_interspeech	['language technologies institute, carnegie mellon university, pa, usa']
ravi19_interspeech	['department of electrical and computer engineering, university of california los angeles, usa']
gosztolya19b_interspeech	['mta-szte research group on artificial intelligence, szeged, hungary', 'university of szeged, institute of informatics, szeged, hungary']
das19b_interspeech	['department of electrical and computer engineering,', 'national university of singapore, singapore']
schiller19_interspeech	['human centered multimedia, augsburg university, augsburg, germany']
caraty19_interspeech	['stih laboratory, paris university', ' rue des saints-peres', ', paris, france', 'stih laboratory, sorbonne university', ' rue serpente paris', ', paris, france']
wu19g_interspeech	['data science research center, duke kunshan university, kunshan, china', 'school of electronics and information technology, sun yat-sen university, guangzhou, china']
nandwana19_interspeech	['speech technology and research laboratory, sri international, menlo park, california, usa', 'lab41, in-q-tel, menlo park, california, usa']
novoselov19b_interspeech	['stc-innovations ltd., st. petersburg, russia', 'itmo university, st. petersburg, russia']
matejka19_interspeech	['brno university of technology, it4i center of excellence, brno, czechia']
medennikov19_interspeech	['stc-innovations ltd, st. petersburg, russia', 'itmo university, st. petersburg, russia', 'speech technology center ltd, st. petersburg, russia']
chong19_interspeech	['institute for infocomm research, singapore 138632']
jati19_interspeech	['university of southern california, los angeles, ca, usa']
snyder19b_interspeech	['center for language and speech processing', 'human language technology center of excellence', 'johns hopkins university, baltimore, md, usa']
huang19h_interspeech	
sun19d_interspeech	['institute for infocomm research, a*star, singapore']
liang19_interspeech	['lenovo research']
wang19f_interspeech	['center for language and speech processing, johns hopkins university, usa', 'human language technology center of excellence, johns hopkins university, usa']
cai19c_interspeech	['data science research center, duke kunshan university, kunshan, china', 'school of electronics and information technology, sun yat-sen university, guangzhou, china']
